==================== Evaluating with noise_std = 1.7 in Dataset 1 with random state = 5 ====================
ODS is enabled
mse 2.823955770248749
Splitting data into training and validation set
Not whitening the data...
Set parameter TokenServer to value "license1.computecanada.ca"
Read parameters from file gurobi.env
Set parameter MIPGap to value 0.05
Set parameter TimeLimit to value 18000
using QPBO:
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "AlmaLinux 9.3 (Shamrock Pampas Cat)")

CPU model: Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 32 physical cores, 32 logical processors, using up to 32 threads

Optimize a model with 72 rows, 216 columns and 216 nonzeros
Model fingerprint: 0x9f32eb83
Model has 7884 quadratic objective terms
Variable types: 0 continuous, 216 integer (216 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [0e+00, 0e+00]
  QObjective range [4e-04, 3e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 1903.2351577
Presolve time: 0.08s
Presolved: 72 rows, 216 columns, 216 nonzeros
Presolved model has 7884 quadratic objective terms
Variable types: 0 continuous, 216 integer (216 binary)
Found heuristic solution: objective 6230.1493349

Root relaxation: objective 1.026217e+04, 293 iterations, 0.03 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 16226279 6436960 7450.68692   38  132 7215.31461 7772.58011  7.72%   4.7 3510s
 16254332 6445142     cutoff   39      7215.31461 7772.32914  7.72%   4.7 3515s
 16278653 6453071 7265.55849   44  126 7215.31461 7772.12692  7.72%   4.7 3520s
 16301189 6460333 7356.83270   41  126 7215.31461 7771.92701  7.71%   4.7 3525s
 16330675 6469248 7606.04261   34  161 7215.31461 7771.69036  7.71%   4.7 3530s
 16354573 6476705 7651.11382   39  115 7215.31461 7771.48201  7.71%   4.7 3535s
 16378670 6484091 7256.54084   44  133 7215.31461 7771.25700  7.71%   4.7 3541s
 16397953 6489752 7745.56568   29  163 7215.31461 7771.10966  7.70%   4.7 3545s
 16426722 6499339 7251.00284   50  132 7215.31461 7770.85529  7.70%   4.7 3550s
 16450872 6507035 7592.05929   37  162 7215.31461 7770.63509  7.70%   4.7 3555s
 16478499 6515260 7709.56914   36  134 7215.31461 7770.40089  7.69%   4.7 3560s
 16503885 6522726 7295.37522   39  127 7215.31461 7770.17876  7.69%   4.7 3565s
 16532837 6532162 7336.90063   43  140 7215.31461 7769.91067  7.69%   4.7 3570s
 16557676 6540922 7336.88544   38  149 7215.31461 7769.69246  7.68%   4.7 3575s
 16577098 6545566 7370.66824   35  155 7215.31461 7769.52833  7.68%   4.7 3580s
 16597060 6553111 7420.92279   37  137 7215.31461 7769.35114  7.68%   4.7 3585s
 16625748 6562356 7492.77249   32  153 7215.31461 7769.09267  7.68%   4.7 3590s
 16649195 6569163     cutoff   38      7215.31461 7768.90042  7.67%   4.7 3595s
 16673944 6576389 7236.31635   38  144 7215.31461 7768.68891  7.67%   4.7 3600s
 16701939 6584806 7464.93879   40  123 7215.31461 7768.44954  7.67%   4.7 3605s
 16725937 6592244 7368.17023   40  146 7215.31461 7768.25055  7.66%   4.7 3610s
 16749349 6599514 7265.29639   38  144 7215.31461 7768.05185  7.66%   4.7 3615s
 16774366 6607132     cutoff   46      7215.31461 7767.81601  7.66%   4.7 3620s
 16798460 6615117 7461.72877   38  124 7215.31461 7767.60837  7.65%   4.7 3625s
 16825179 6624609 7228.04392   41  133 7215.31461 7767.36578  7.65%   4.7 3630s
 16848599 6631617 7370.22794   40  147 7215.31461 7767.16700  7.65%   4.7 3635s
 16877404 6640157 7296.72355   41  112 7215.31461 7766.91830  7.64%   4.7 3640s
 16901573 6647768 7542.47411   39  129 7215.31461 7766.72109  7.64%   4.7 3645s
 16925781 6655394 7508.98445   32  157 7215.31461 7766.50746  7.64%   4.7 3650s
 16955174 6664751 7479.18364   36  128 7215.31461 7766.25603  7.64%   4.7 3655s
 16983224 6673381 7222.73127   43  130 7215.31461 7766.01630  7.63%   4.7 3660s
 17006592 6680726     cutoff   38      7215.31461 7765.83113  7.63%   4.7 3665s
 17030665 6687868     cutoff   38      7215.31461 7765.64124  7.63%   4.7 3670s
 17060225 6697440 7641.66245   40  131 7215.31461 7765.37883  7.62%   4.7 3675s
 17084738 6704736 7377.45453   38  163 7215.31461 7765.17594  7.62%   4.7 3680s
 17114131 6713943 7297.79635   40  139 7215.31461 7764.92063  7.62%   4.7 3685s
 17137805 6721169 7294.63351   39  141 7215.31461 7764.71222  7.61%   4.7 3690s
 17166454 6728958 7571.78828   37  134 7215.31461 7764.46680  7.61%   4.7 3696s
 17182600 6735952 7665.36014   36  152 7215.31461 7764.31521  7.61%   4.7 3700s
 17208673 6743538 7382.86855   35  161 7215.31461 7764.09113  7.61%   4.7 3705s
 17237102 6752829     cutoff   38      7215.31461 7763.85525  7.60%   4.7 3710s
 17265847 6761697 7625.00868   43  146 7215.31461 7763.59732  7.60%   4.7 3715s
 17290604 6769774 7373.20529   48  116 7215.31461 7763.38960  7.60%   4.7 3720s
 17315115 6777125 7420.89431   33  144 7215.31461 7763.18776  7.59%   4.7 3725s
 17344022 6785798 7444.72469   43  133 7215.31461 7762.94554  7.59%   4.7 3730s
 17367754 6793701 7480.03099   40  128 7215.31461 7762.74957  7.59%   4.7 3735s
 17396732 6803165 7250.75452   38  150 7215.31461 7762.49519  7.58%   4.7 3740s
 17424831 6812668 7264.82095   43  141 7215.31461 7762.25510  7.58%   4.7 3745s
 17453702 6821672 7226.08749   49  107 7215.31461 7761.99677  7.58%   4.7 3750s
 17482441 6830753 7404.36311   35  158 7215.31461 7761.77002  7.57%   4.7 3755s
 17506655 6837944 7223.78751   49  103 7215.31461 7761.58380  7.57%   4.7 3760s
 17530183 6845175     cutoff   40      7215.31461 7761.41071  7.57%   4.7 3765s
 17560090 6853504     cutoff   48      7215.31461 7761.15274  7.56%   4.7 3770s
 17583901 6861183 7574.03864   33  150 7215.31461 7760.95624  7.56%   4.7 3775s
 17612274 6870465 7284.83721   37  138 7215.31461 7760.71516  7.56%   4.7 3780s
 17637385 6878032 7245.44305   43  135 7215.31461 7760.52485  7.56%   4.7 3785s
 17666735 6886324 7229.27027   46  134 7215.31461 7760.29344  7.55%   4.7 3790s
 17695662 6894378 7310.92571   42  123 7215.31461 7760.04109  7.55%   4.7 3795s
 17721685 6902279     cutoff   38      7215.31461 7759.81735  7.55%   4.7 3800s
 17746597 6909888 7590.04407   39  142 7215.31461 7759.61566  7.54%   4.7 3805s
 17775780 6918859 7243.74619   38  145 7215.31461 7759.36499  7.54%   4.7 3810s
 17795419 6923692 7548.28486   41  133 7215.31461 7759.20695  7.54%   4.7 3815s
 17822168 6933081 7218.46226   40  141 7215.31461 7758.99527  7.54%   4.7 3820s
 17850157 6941132 7309.30928   46  105 7215.31461 7758.77103  7.53%   4.7 3825s
 17872763 6948382 7534.11526   37  148 7215.31461 7758.58379  7.53%   4.7 3830s
 17902745 6957465 7315.06717   41  123 7215.31461 7758.34077  7.53%   4.7 3835s
 17931857 6966249 7757.93772   40  142 7215.31461 7758.11347  7.52%   4.7 3840s
 17960803 6975045 7220.16183   52   96 7215.31461 7757.88032  7.52%   4.7 3845s
 17985194 6982295 7230.76122   36  145 7215.31461 7757.68083  7.52%   4.7 3850s
 18014154 6991350 7347.41779   33  159 7215.31461 7757.44298  7.51%   4.7 3855s
 18038723 6998679 7342.01571   41  135 7215.31461 7757.24423  7.51%   4.7 3860s
 18066788 7007392     cutoff   52      7215.31461 7757.01489  7.51%   4.7 3865s
 18095309 7015513 7501.84299   37  147 7215.31461 7756.80870  7.50%   4.7 3870s
 18119391 7023302 7588.31222   37  157 7215.31461 7756.60193  7.50%   4.7 3875s
 18148012 7032741     cutoff   46      7215.31461 7756.36745  7.50%   4.7 3880s
 18172474 7039575 7268.88334   42  126 7215.31461 7756.18570  7.50%   4.7 3885s
 18201469 7047802 7441.26505   41  126 7215.31461 7755.95512  7.49%   4.7 3890s
 18228274 7056530 7560.87457   36  129 7215.31461 7755.75328  7.49%   4.7 3896s
 18252559 7062982 7256.14154   35  161 7215.31461 7755.58733  7.49%   4.7 3900s
 18267370 7066376 7346.90785   38  130 7215.31461 7755.46997  7.49%   4.7 3906s
 18282709 7072200 7247.33066   47  128 7215.31461 7755.35053  7.48%   4.7 3910s
 18312162 7080884 7414.72696   37  160 7215.31461 7755.12857  7.48%   4.7 3915s
 18340069 7089652 7265.02639   46  110 7215.31461 7754.91728  7.48%   4.7 3920s
 18364395 7097023 7256.82528   45  120 7215.31461 7754.73550  7.48%   4.7 3925s
 18392436 7105182 7244.17748   36  130 7215.31461 7754.51768  7.47%   4.7 3930s
 18416106 7112306 7705.19729   33  161 7215.31461 7754.33216  7.47%   4.7 3935s
 18445325 7121167     cutoff   44      7215.31461 7754.09907  7.47%   4.7 3940s
 18474233 7130293 7416.92405   36  148 7215.31461 7753.86347  7.46%   4.7 3945s
 18498341 7137578 7346.74869   41  136 7215.31461 7753.67405  7.46%   4.7 3950s
 18526890 7146379 7258.67644   40  132 7215.31461 7753.44642  7.46%   4.7 3955s
 18551476 7154325 7447.36771   39  126 7215.31461 7753.24389  7.46%   4.7 3960s
 18579533 7162735 7372.96714   39  128 7215.31461 7753.03257  7.45%   4.7 3965s
 18604206 7170294 7534.46073   41  138 7215.31461 7752.83608  7.45%   4.7 3970s
 18632792 7178913 7682.36990   33  138 7215.31461 7752.61258  7.45%   4.7 3975s
 18661689 7186982     cutoff   42      7215.31461 7752.41336  7.44%   4.7 3980s
 18686159 7194330 7690.44779   33  151 7215.31461 7752.22914  7.44%   4.7 3985s
 18715298 7202818     cutoff   45      7215.31461 7752.00849  7.44%   4.7 3990s
 18739369 7210289 7274.14493   43  135 7215.31461 7751.82044  7.44%   4.7 3995s
 18759568 7217012 7626.12576   34  166 7215.31461 7751.65679  7.43%   4.7 4000s
 18788448 7225900 7283.12094   40  142 7215.31461 7751.44123  7.43%   4.7 4005s
 18818122 7234568 7531.51003   36  159 7215.31461 7751.21486  7.43%   4.7 4010s
 18832599 7238782 7254.16768   39  127 7215.31461 7751.10322  7.43%   4.7 4015s
 18857504 7246206 7325.92056   43  150 7215.31461 7750.91986  7.42%   4.7 4020s
 18886546 7255213 7437.52461   43  124 7215.31461 7750.68880  7.42%   4.7 4025s
 18908855 7261840 7454.34117   43  121 7215.31461 7750.53010  7.42%   4.7 4030s
 18937581 7270251     cutoff   36      7215.31461 7750.32090  7.41%   4.7 4035s
 18961710 7277334 7261.91811   45  100 7215.31461 7750.13887  7.41%   4.7 4040s
 18991065 7286522     cutoff   45      7215.31461 7749.92968  7.41%   4.7 4045s
 19015338 7293002 7529.44233   45  140 7215.31461 7749.76177  7.41%   4.7 4050s
 19044346 7301548 7253.13365   39  131 7215.31461 7749.55228  7.40%   4.7 4055s
 19073392 7310146 7246.57193   42  137 7215.31461 7749.33650  7.40%   4.7 4060s
 19097320 7317550 7439.59804   42  129 7215.31461 7749.15105  7.40%   4.7 4065s
 19120653 7324503 7246.62243   41  150 7215.31461 7748.97305  7.40%   4.7 4070s
 19149606 7332959 7307.78627   44  115 7215.31461 7748.75794  7.39%   4.7 4075s
 19178910 7341428 7494.34445   43  116 7215.31461 7748.54742  7.39%   4.7 4080s
 19203131 7348337 7249.64418   41  136 7215.31461 7748.37305  7.39%   4.7 4085s
 19231452 7357205 7364.97212   40  161 7215.31461 7748.16510  7.38%   4.7 4090s
 19255821 7363934 7231.16589   40  130 7215.31461 7747.98632  7.38%   4.7 4095s
 19285193 7372746 7265.02007   38  139 7215.31461 7747.76319  7.38%   4.7 4100s
 19313373 7381327 7594.19193   38  155 7215.31461 7747.54967  7.38%   4.7 4105s
 19337367 7388458     cutoff   38      7215.31461 7747.37543  7.37%   4.7 4110s
 19361292 7395804 7599.04306   32  147 7215.31461 7747.19105  7.37%   4.7 4115s
 19390536 7404286 7293.34257   41  138 7215.31461 7746.98215  7.37%   4.7 4120s
 19414504 7411468     cutoff   48      7215.31461 7746.80124  7.37%   4.7 4125s
 19433672 7417551 7315.65902   43  125 7215.31461 7746.65898  7.36%   4.7 4130s
 19457827 7424522     cutoff   42      7215.31461 7746.47522  7.36%   4.7 4135s
 19486243 7432383 7635.05028   35  129 7215.31461 7746.27593  7.36%   4.7 4140s
 19515713 7441284 7594.19988   35  142 7215.31461 7746.04858  7.36%   4.7 4145s
 19539126 7448680 7375.34690   43  134 7215.31461 7745.87211  7.35%   4.7 4150s
 19568511 7457498 7439.28953   35  146 7215.31461 7745.66066  7.35%   4.7 4155s
 19596734 7465999     cutoff   40      7215.31461 7745.45122  7.35%   4.7 4160s
 19619880 7473202 7689.94215   44  116 7215.31461 7745.27919  7.34%   4.7 4165s
 19648450 7481531 7400.74882   40  153 7215.31461 7745.07869  7.34%   4.7 4170s
 19677333 7489914 7240.10540   50  126 7215.31461 7744.88054  7.34%   4.7 4175s
 19701391 7497278 7561.61185   37  133 7215.31461 7744.69764  7.34%   4.7 4180s
 19730501 7505837 7390.86654   42  139 7215.31461 7744.48477  7.33%   4.7 4185s
 19759475 7514514 7744.13062   38  140 7215.31461 7744.27377  7.33%   4.7 4190s
 19781869 7522644 7234.75431   39  142 7215.31461 7744.11087  7.33%   4.7 4195s
 19814132 7531043 7260.27287   44  128 7215.31461 7743.89709  7.33%   4.7 4200s
 19837657 7538109 7331.12361   40  137 7215.31461 7743.72386  7.32%   4.7 4205s
 19867057 7547398 7223.44151   41  136 7215.31461 7743.51882  7.32%   4.7 4210s
 19895726 7555737 7588.28336   36  147 7215.31461 7743.31274  7.32%   4.7 4215s
 19924781 7564436 7498.95372   39  140 7215.31461 7743.08809  7.31%   4.7 4220s
 19953805 7573280 7348.20610   47  108 7215.31461 7742.85812  7.31%   4.7 4225s
 19976783 7579067 7498.13242   37  135 7215.31461 7742.69863  7.31%   4.7 4231s
 19993473 7584603 7395.17758   36  165 7215.31461 7742.59199  7.31%   4.7 4235s
 20023171 7592668 7283.15311   47  124 7215.31461 7742.37196  7.30%   4.7 4240s
 20051981 7601535 7425.01671   38  129 7215.31461 7742.15662  7.30%   4.7 4245s
 20076302 7608354 7434.62063   37  169 7215.31461 7741.97569  7.30%   4.7 4250s
 20095035 7613742 7324.25906   36  130 7215.31461 7741.84547  7.30%   4.7 4255s
 20120218 7621362 7255.42529   46  132 7215.31461 7741.65732  7.29%   4.7 4260s
 20149535 7630147 7562.49005   41  157 7215.31461 7741.43982  7.29%   4.7 4265s
 20173967 7637274 7365.04276   41  133 7215.31461 7741.26278  7.29%   4.7 4270s
 20202957 7645306 7302.47939   48  128 7215.31461 7741.05416  7.29%   4.7 4275s
 20231369 7653780 7226.31727   39  113 7215.31461 7740.84946  7.28%   4.7 4280s
 20260272 7662503 7239.62793   39  148 7215.31461 7740.64720  7.28%   4.7 4285s
 20288943 7670396 7703.65388   39  128 7215.31461 7740.45045  7.28%   4.7 4290s
 20312343 7677374 7262.94918   41  151 7215.31461 7740.29331  7.28%   4.7 4295s
 20341197 7685838 7649.99731   32  138 7215.31461 7740.07673  7.27%   4.7 4300s
 20365324 7692802 7478.27480   39  141 7215.31461 7739.88944  7.27%   4.7 4305s
 20394594 7701497 7605.42722   38  148 7215.31461 7739.69652  7.27%   4.7 4310s
 20423319 7709424 7400.71744   39  129 7215.31461 7739.50009  7.26%   4.7 4315s
 20452575 7717948 7573.41445   39  132 7215.31461 7739.30070  7.26%   4.7 4320s
 20480957 7725661 7390.44346   39  138 7215.31461 7739.10428  7.26%   4.7 4325s
 20494487 7730054     cutoff   50      7215.31461 7739.01571  7.26%   4.7 4330s
 20519862 7737498 7658.28841   33  164 7215.31461 7738.82743  7.26%   4.7 4335s
 20548680 7745123 7689.83064   33  131 7215.31461 7738.63303  7.25%   4.7 4340s
 20577414 7753683 7693.47131   38  142 7215.31461 7738.44085  7.25%   4.7 4345s
 20601507 7759966 7226.32241   49  115 7215.31461 7738.28040  7.25%   4.7 4350s
 20630881 7769027 7270.81348   41  120 7215.31461 7738.06824  7.25%   4.7 4355s
 20658690 7777655 7479.09291   42  143 7215.31461 7737.85606  7.24%   4.7 4360s
 20683758 7784656 7276.46559   38  125 7215.31461 7737.68475  7.24%   4.7 4365s
 20714246 7792783     cutoff   43      7215.31461 7737.48838  7.24%   4.7 4370s
 20738169 7799865     cutoff   39      7215.31461 7737.32476  7.23%   4.7 4375s
 20767476 7808240 7399.77589   39  135 7215.31461 7737.12395  7.23%   4.7 4380s
 20796276 7816264 7256.99793   40  135 7215.31461 7736.92121  7.23%   4.7 4385s
 20825122 7824845     cutoff   43      7215.31461 7736.72115  7.23%   4.7 4390s
 20850890 7832419 7232.89828   47  123 7215.31461 7736.53254  7.22%   4.7 4395s
 20880681 7841021 7251.86117   48  116 7215.31461 7736.33278  7.22%   4.7 4400s
 20904739 7848326 7354.46980   40  129 7215.31461 7736.16349  7.22%   4.7 4405s
 20932959 7856302 7306.22071   39  143 7215.31461 7735.97637  7.22%   4.7 4410s
 20961777 7864156 7522.77912   38  157 7215.31461 7735.78837  7.21%   4.7 4415s
 20990104 7870628     cutoff   52      7215.31461 7735.61081  7.21%   4.7 4422s
 20990145 7879623 7691.16285   37  134 7215.31461 7735.60984  7.21%   4.7 4427s
 21022365 7888538 7325.87015   37  121 7215.31461 7735.43573  7.21%   4.7 4433s
 21054397 7890095 7269.08464   42  131 7215.31461 7735.27398  7.21%   4.7 4435s
 21083378 7897833 7446.41518   41  153 7215.31461 7735.08659  7.20%   4.7 4440s
 21112359 7906180 7286.35853   40  133 7215.31461 7734.89452  7.20%   4.7 4445s
 21136663 7913098 7478.14823   34  140 7215.31461 7734.72588  7.20%   4.7 4450s
 21164248 7921275 7243.85085   45  117 7215.31461 7734.54021  7.20%   4.7 4455s
 21189565 7928586 7383.97222   47  122 7215.31461 7734.36668  7.19%   4.7 4460s
 21218517 7936809 7486.20436   33  140 7215.31461 7734.17434  7.19%   4.7 4465s
 21247416 7945228 7332.70716   36  148 7215.31461 7733.97014  7.19%   4.7 4470s
 21276528 7954086 7263.78784   45  117 7215.31461 7733.77879  7.19%   4.7 4475s
 21305359 7961609 7420.14760   39  134 7215.31461 7733.59816  7.18%   4.7 4480s
 21334190 7969616     cutoff   47      7215.31461 7733.41486  7.18%   4.7 4485s
 21357593 7976716     cutoff   46      7215.31461 7733.23544  7.18%   4.7 4490s
 21386375 7984799 7240.58106   45  135 7215.31461 7733.04515  7.18%   4.7 4495s
 21410665 7992000 7398.63499   34  146 7215.31461 7732.87637  7.17%   4.7 4500s
 21439687 8000156 7598.93063   35  153 7215.31461 7732.69571  7.17%   4.7 4505s
 21468258 8008419 7619.41086   36  133 7215.31461 7732.50418  7.17%   4.7 4510s
 21492578 8015072 7603.75870   36  153 7215.31461 7732.33868  7.17%   4.7 4515s
 21521433 8022420 7594.93041   35  134 7215.31461 7732.14236  7.16%   4.7 4520s
 21536895 8027255     cutoff   42      7215.31461 7732.04837  7.16%   4.7 4525s
 21566597 8035689 7439.76761   40  128 7215.31461 7731.83426  7.16%   4.7 4530s
 21590934 8042637 7429.57629   35  157 7215.31461 7731.67017  7.16%   4.7 4535s
 21619936 8050799 7501.42391   40  122 7215.31461 7731.48449  7.15%   4.7 4540s
 21649385 8059211 7731.16316   36  137 7215.31461 7731.29660  7.15%   4.7 4545s
 21678707 8067491 7714.67612   37  143 7215.31461 7731.11069  7.15%   4.7 4550s
 21703617 8074038 7282.90041   47  125 7215.31461 7730.96371  7.15%   4.7 4555s
 21728983 8081440 7492.98112   38  130 7215.31461 7730.80533  7.14%   4.7 4560s
 21759374 8089093 7269.39319   44  141 7215.31461 7730.61172  7.14%   4.7 4565s
 21782552 8095260     cutoff   45      7215.31461 7730.46737  7.14%   4.7 4570s
 21811858 8103663 7695.89807   36  155 7215.31461 7730.28905  7.14%   4.7 4575s
 21835578 8110454 7234.27869   35  165 7215.31461 7730.13547  7.14%   4.7 4580s
 21864900 8118530 7728.64790   41  133 7215.31461 7729.94518  7.13%   4.7 4585s
 21892505 8126063 7538.81561   41  135 7215.31461 7729.76798  7.13%   4.7 4590s
 21920975 8133462     cutoff   49      7215.31461 7729.58711  7.13%   4.7 4595s
 21945169 8139776 7256.18071   44  135 7215.31461 7729.43709  7.13%   4.7 4600s
 21974048 8148219     cutoff   47      7215.31461 7729.23996  7.12%   4.7 4605s
 22002584 8156712 7467.71460   42  130 7215.31461 7729.05120  7.12%   4.7 4610s
 22031607 8165090 7353.23348   37  131 7215.31461 7728.86700  7.12%   4.7 4615s
 22044953 8169074 7257.26466   44  115 7215.31461 7728.77856  7.12%   4.7 4620s
 22075421 8178030     cutoff   40      7215.31461 7728.57480  7.11%   4.7 4625s
 22104006 8186623 7466.27519   38  151 7215.31461 7728.38816  7.11%   4.7 4630s
 22132505 8195323 7295.65222   42  126 7215.31461 7728.18536  7.11%   4.7 4635s
 22156718 8201668 7279.66340   37  129 7215.31461 7728.04811  7.11%   4.7 4640s
 22185930 8209579 7568.49591   38  140 7215.31461 7727.84994  7.10%   4.7 4645s
 22215034 8217677 7270.05643   38  130 7215.31461 7727.66410  7.10%   4.7 4650s
 22237978 8224272     cutoff   41      7215.31461 7727.51102  7.10%   4.7 4655s
 22266730 8232655 7666.51568   39  154 7215.31461 7727.31892  7.10%   4.7 4660s
 22295269 8240561 7580.19407   34  148 7215.31461 7727.12778  7.09%   4.7 4665s
 22324229 8248265     cutoff   46      7215.31461 7726.93460  7.09%   4.7 4670s
 22352861 8256132     cutoff   55      7215.31461 7726.76428  7.09%   4.7 4675s
 22377069 8262645 7577.20734   36  162 7215.31461 7726.61626  7.09%   4.7 4680s
 22405799 8269571 7288.04842   41  131 7215.31461 7726.43260  7.08%   4.7 4685s
 22435636 8277362 7315.27140   40  132 7215.31461 7726.25341  7.08%   4.7 4690s
 22459531 8284265 7632.38278   33  130 7215.31461 7726.10607  7.08%   4.7 4695s
 22478343 8289674 7609.33757   35  155 7215.31461 7725.98846  7.08%   4.7 4700s
 22501503 8295930 7283.27590   48  117 7215.31461 7725.84829  7.08%   4.7 4705s
 22530858 8304047 7282.99931   41  147 7215.31461 7725.64918  7.07%   4.7 4710s
 22560177 8312162 7489.18393   32  159 7215.31461 7725.47194  7.07%   4.7 4715s
 22573624 8316510 7379.42190   46  122 7215.31461 7725.38143  7.07%   4.7 4720s
 22598281 8323060     cutoff   38      7215.31461 7725.24341  7.07%   4.7 4725s
 22627996 8331536 7558.71076   34  157 7215.31461 7725.04428  7.06%   4.7 4730s
 22652163 8338269 7349.54261   43  119 7215.31461 7724.88879  7.06%   4.7 4735s
 22680646 8346200 7293.30854   40  114 7215.31461 7724.71264  7.06%   4.7 4740s
 22709646 8354160     cutoff   47      7215.31461 7724.51171  7.06%   4.7 4745s
 22738102 8361415 7288.73886   42  137 7215.31461 7724.34235  7.05%   4.7 4750s
 22762153 8368522 7239.00392   42  137 7215.31461 7724.19384  7.05%   4.7 4755s
 22791068 8376219 7612.58537   37  163 7215.31461 7724.01257  7.05%   4.7 4760s
 22819934 8383628 7219.72088   38  163 7215.31461 7723.83756  7.05%   4.7 4765s
 22848940 8391951 7445.30153   39  120 7215.31461 7723.64881  7.05%   4.7 4770s
 22872705 8398852 7475.45195   37  150 7215.31461 7723.49340  7.04%   4.7 4775s
 22896960 8405548 7697.59462   35  150 7215.31461 7723.33553  7.04%   4.7 4780s
 22924047 8413118 7262.80892   38  144 7215.31461 7723.16795  7.04%   4.7 4785s
 22949867 8420496 7233.28789   42  137 7215.31461 7722.99689  7.04%   4.7 4790s
 22977719 8428016 7323.46089   37  153 7215.31461 7722.83370  7.03%   4.7 4795s
 23006696 8435799 7580.71527   42  124 7215.31461 7722.64979  7.03%   4.7 4800s
 23031275 8442521 7285.16588   43  119 7215.31461 7722.50002  7.03%   4.7 4805s
 23060564 8450813 7299.78781   38  153 7215.31461 7722.31122  7.03%   4.7 4810s
 23089903 8459432 7464.07346   46  122 7215.31461 7722.11507  7.02%   4.7 4815s
 23113610 8466291 7215.65116   46  129 7215.31461 7721.96033  7.02%   4.7 4820s
 23128597 8477492 7548.83448   36  146 7215.31461 7721.87088  7.02%   4.7 4828s
 23160629 8479033     cutoff   51      7215.31461 7721.71236  7.02%   4.7 4830s
 23188656 8487558 7673.72159   32  151 7215.31461 7721.53547  7.02%   4.7 4835s
 23218165 8495445 7440.01033   35  142 7215.31461 7721.36005  7.01%   4.7 4840s
 23246654 8503113 7239.09456   44  128 7215.31461 7721.18799  7.01%   4.7 4845s
 23269722 8510029 7330.09962   43  125 7215.31461 7721.04952  7.01%   4.7 4850s
 23294254 8517386     cutoff   45      7215.31461 7720.88804  7.01%   4.7 4855s
 23324579 8525311 7632.89166   33  140 7215.31461 7720.70917  7.00%   4.7 4860s
 23352753 8533234 7369.34473   39  141 7215.31461 7720.53697  7.00%   4.7 4865s
 23376685 8539439 7234.72092   43  139 7215.31461 7720.39060  7.00%   4.7 4870s
 23406178 8547230 7664.52998   38  137 7215.31461 7720.21091  7.00%   4.7 4875s
 23435162 8555455     cutoff   44      7215.31461 7720.02434  6.99%   4.7 4880s
 23459203 8561866 7267.40973   46  127 7215.31461 7719.87346  6.99%   4.7 4885s
 23489212 8569783     cutoff   40      7215.31461 7719.70773  6.99%   4.7 4890s
 23513869 8576894 7256.14861   45  123 7215.31461 7719.55216  6.99%   4.7 4895s
 23542621 8584903 7633.18763   40  136 7215.31461 7719.35902  6.99%   4.7 4900s
 23571084 8593084 7419.24641   41  133 7215.31461 7719.18190  6.98%   4.7 4905s
 23599739 8601537 7384.92537   43  112 7215.31461 7718.99550  6.98%   4.7 4910s
 23624621 8608224     cutoff   42      7215.31461 7718.84481  6.98%   4.7 4915s
 23643383 8614280 7256.33174   50  106 7215.31461 7718.71549  6.98%   4.7 4920s
 23667481 8620742 7222.95279   42  108 7215.31461 7718.56893  6.97%   4.7 4925s
 23691931 8626442 7504.44549   36  148 7215.31461 7718.41285  6.97%   4.7 4931s
 23707304 8632265 7449.57582   39  139 7215.31461 7718.31631  6.97%   4.7 4935s
 23737254 8640284 7246.02245   42  134 7215.31461 7718.13986  6.97%   4.7 4940s
 23766246 8648617 7319.80496   44  127 7215.31461 7717.95319  6.97%   4.7 4945s
 23779901 8652098 7302.20659   39  135 7215.31461 7717.87365  6.97%   4.7 4950s
 23808871 8660348 7221.72386   44  115 7215.31461 7717.72419  6.96%   4.7 4955s
 23837640 8668897 7501.49007   45  115 7215.31461 7717.52485  6.96%   4.7 4960s
 23862075 8675929 7246.68524   38  144 7215.31461 7717.37289  6.96%   4.7 4965s
 23890431 8683949 7246.84692   39  121 7215.31461 7717.19671  6.96%   4.7 4970s
 23920289 8692095     cutoff   36      7215.31461 7717.01647  6.95%   4.7 4975s
 23944079 8699002 7534.28767   44  130 7215.31461 7716.87441  6.95%   4.7 4980s
 23973356 8706670     cutoff   45      7215.31461 7716.70440  6.95%   4.7 4985s
 24002097 8714743 7500.74288   46  115 7215.31461 7716.52551  6.95%   4.7 4990s
 24031181 8722977 7418.63086   37  148 7215.31461 7716.33090  6.94%   4.7 4995s
 24055142 8729502     cutoff   39      7215.31461 7716.18598  6.94%   4.7 5000s
 24084201 8737508 7373.91724   41  143 7215.31461 7716.01835  6.94%   4.7 5005s
 24113370 8745378 7394.65285   36  144 7215.31461 7715.83736  6.94%   4.7 5010s
 24140744 8752607     cutoff   41      7215.31461 7715.67108  6.93%   4.7 5015s
 24165970 8759964     cutoff   49      7215.31461 7715.52600  6.93%   4.7 5020s
 24194766 8767232 7646.06550   44  133 7215.31461 7715.36081  6.93%   4.7 5025s
