==================== Evaluating with noise_std = 1.1 in Dataset 1 with random state = 6 ====================
ODS is enabled
mse 1.1954882531886288
Splitting data into training and validation set
Not whitening the data...
Set parameter TokenServer to value "license1.computecanada.ca"
Set parameter Threads to value 16
Read parameters from file gurobi.env
Set parameter MIPGap to value 0.05
Set parameter TimeLimit to value 18000
using QPBO:
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "AlmaLinux 9.3 (Shamrock Pampas Cat)")

CPU model: Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 32 physical cores, 32 logical processors, using up to 16 threads

Optimize a model with 72 rows, 216 columns and 216 nonzeros
Model fingerprint: 0x215dbcee
Model has 7884 quadratic objective terms
Variable types: 0 continuous, 216 integer (216 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [0e+00, 0e+00]
  QObjective range [1e-03, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 1387.7999143
Presolve time: 0.06s
Presolved: 72 rows, 216 columns, 216 nonzeros
Presolved model has 7884 quadratic objective terms
Variable types: 0 continuous, 216 integer (216 binary)
Found heuristic solution: objective 5089.6993927

Root relaxation: objective 8.976267e+03, 303 iterations, 0.03 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 10046492 4157544 6377.87385   56  119 6355.98801 6913.26654  8.77%   4.8 1275s
 10080541 4169693 6480.86788   51  154 6355.98801 6912.83083  8.76%   4.8 1280s
 10124134 4185488 6611.66893   45  138 6355.98801 6912.26514  8.75%   4.8 1285s
 10164182 4199592     cutoff   59      6355.98801 6911.79936  8.74%   4.8 1290s
 10205015 4213811 6805.86015   50  141 6355.98801 6911.32134  8.74%   4.8 1295s
 10246366 4227925 6529.54896   47  144 6355.98801 6910.81502  8.73%   4.8 1300s
 10287356 4242339 6374.45946   54  120 6355.98801 6910.31718  8.72%   4.8 1305s
 10322736 4254666 6377.93225   51  139 6355.98801 6909.91224  8.71%   4.8 1310s
 10363694 4269009     cutoff   56      6355.98801 6909.41122  8.71%   4.8 1315s
 10404587 4283259 6739.54239   55  119 6355.98801 6908.91793  8.70%   4.8 1320s
 10445058 4297258 6370.41420   51  147 6355.98801 6908.45848  8.69%   4.8 1325s
 10486603 4311300 6365.38076   62  130 6355.98801 6907.98383  8.68%   4.8 1330s
 10522651 4323385 6401.62357   52  115 6355.98801 6907.58432  8.68%   4.8 1335s
 10563741 4337068 6521.02754   53  147 6355.98801 6907.11480  8.67%   4.8 1340s
 10604768 4350727 6363.70905   53  121 6355.98801 6906.64652  8.66%   4.7 1345s
 10645277 4364152     cutoff   55      6355.98801 6906.17852  8.66%   4.7 1350s
 10685031 4377344 6830.49162   49  147 6355.98801 6905.76674  8.65%   4.7 1355s
 10727875 4391688 6586.31521   53  117 6355.98801 6905.27862  8.64%   4.7 1360s
 10765031 4403904 6527.14694   53  134 6355.98801 6904.87159  8.64%   4.7 1365s
 10805640 4417769 6384.91722   52  144 6355.98801 6904.42039  8.63%   4.7 1370s
 10846154 4431083 6559.99120   54  120 6355.98801 6903.96544  8.62%   4.7 1375s
 10886327 4445024 6419.17086   52  143 6355.98801 6903.50147  8.61%   4.7 1380s
 10926827 4459108 6792.15304   49  151 6355.98801 6903.04983  8.61%   4.7 1385s
 10967559 4472598 6763.05789   54  125 6355.98801 6902.59579  8.60%   4.7 1390s
 11003163 4484340 6602.34531   46  160 6355.98801 6902.19491  8.59%   4.7 1395s
 11046686 4499209 6374.06976   51  151 6355.98801 6901.69818  8.59%   4.7 1400s
 11087374 4513134 6662.94920   50  142 6355.98801 6901.22435  8.58%   4.7 1405s
 11128042 4527251 6742.65366   50  132 6355.98801 6900.77140  8.57%   4.7 1410s
 11170810 4541310 6356.78046   51  154 6355.98801 6900.28683  8.56%   4.7 1415s
 11199514 4555080 6836.22763   48  132 6355.98801 6899.97984  8.56%   4.7 1420s
 11246418 4566180 6439.78815   56  109 6355.98801 6899.49747  8.55%   4.7 1425s
 11286713 4579338 6394.79266   55  146 6355.98801 6899.04773  8.54%   4.7 1430s
 11329874 4593547     cutoff   50      6355.98801 6898.57018  8.54%   4.7 1435s
 11370087 4607398 6494.36566   54  136 6355.98801 6898.10682  8.53%   4.7 1440s
 11411497 4621832 6798.51212   48  138 6355.98801 6897.64359  8.52%   4.7 1445s
 11447325 4633152 6770.28467   50  162 6355.98801 6897.28291  8.52%   4.7 1450s
 11489904 4647161 6573.17503   49  135 6355.98801 6896.82627  8.51%   4.7 1455s
 11530298 4661367     cutoff   58      6355.98801 6896.37165  8.50%   4.7 1460s
 11571217 4675236     cutoff   63      6355.98801 6895.91414  8.49%   4.7 1465s
 11614214 4688905 6513.78854   64  106 6355.98801 6895.47890  8.49%   4.7 1470s
 11651309 4701428 6374.40783   51  153 6355.98801 6895.08851  8.48%   4.7 1475s
 11690495 4714041 6688.26585   49  134 6355.98801 6894.68210  8.48%   4.7 1480s
 11731710 4727706 6504.10692   49  149 6355.98801 6894.24805  8.47%   4.7 1485s
 11774624 4742339 6607.81337   48  146 6355.98801 6893.77941  8.46%   4.7 1490s
 11815635 4756373 6396.93763   58  141 6355.98801 6893.34934  8.45%   4.7 1495s
 11856451 4768402 6561.29287   55  129 6355.98801 6892.96273  8.45%   4.7 1500s
 11892003 4780484 6409.98374   52  138 6355.98801 6892.59242  8.44%   4.7 1505s
 11934835 4795309 6442.90245   53  155 6355.98801 6892.12158  8.44%   4.7 1510s
 11975187 4808673     cutoff   53      6355.98801 6891.70137  8.43%   4.7 1515s
 12015569 4821475 6522.68658   51  135 6355.98801 6891.29202  8.42%   4.7 1520s
 12057775 4835667 6386.23170   53  133 6355.98801 6890.84235  8.41%   4.7 1525s
 12099017 4848889 6435.09629   55  117 6355.98801 6890.42010  8.41%   4.7 1530s
 12127641 4862533 6364.37783   56  129 6355.98801 6890.13240  8.40%   4.7 1535s
 12174965 4873778 6717.65222   47  162 6355.98801 6889.67585  8.40%   4.7 1540s
 12217882 4887749 6716.77908   56  133 6355.98801 6889.25874  8.39%   4.7 1545s
 12258036 4901085 6530.73401   46  147 6355.98801 6888.86168  8.38%   4.7 1550s
 12296768 4913669 6513.30971   47  143 6355.98801 6888.48710  8.38%   4.7 1555s
 12337856 4926789     cutoff   54      6355.98801 6888.08342  8.37%   4.7 1560s
 12373860 4938794 6450.85479   55  133 6355.98801 6887.71973  8.37%   4.7 1565s
 12416688 4952678 6785.78146   48  161 6355.98801 6887.30031  8.36%   4.7 1570s
 12459279 4966399 6489.36966   55  151 6355.98801 6886.89027  8.35%   4.7 1575s
 12499489 4979217 6468.81542   53  140 6355.98801 6886.49910  8.35%   4.7 1580s
 12543008 4993156 6709.79567   55  124 6355.98801 6886.07519  8.34%   4.7 1585s
 12583265 5006096 6543.27921   58  133 6355.98801 6885.68460  8.33%   4.7 1590s
 12617823 5017313 6387.72674   58  125 6355.98801 6885.38360  8.33%   4.7 1595s
 12660959 5031343 6617.85836   52  135 6355.98801 6884.94833  8.32%   4.7 1600s
 12702411 5044214     cutoff   56      6355.98801 6884.56622  8.32%   4.7 1605s
 12740700 5056652 6561.38200   47  164 6355.98801 6884.19279  8.31%   4.7 1610s
 12783767 5070287 6758.98993   46  163 6355.98801 6883.77698  8.30%   4.7 1615s
 12825023 5083758 6664.60880   48  158 6355.98801 6883.38147  8.30%   4.7 1620s
 12863558 5096162 6412.41025   48  162 6355.98801 6882.99447  8.29%   4.7 1625s
 12903735 5109304 6791.51355   49  139 6355.98801 6882.61532  8.29%   4.7 1630s
 12944000 5122307 6427.78524   53  127 6355.98801 6882.24574  8.28%   4.7 1635s
 12984906 5135723 6792.19871   52  144 6355.98801 6881.86676  8.27%   4.7 1640s
 13028351 5150108 6440.79024   55  112 6355.98801 6881.44564  8.27%   4.7 1645s
 13064605 5161758 6721.19149   47  141 6355.98801 6881.09651  8.26%   4.7 1650s
 13105704 5174774 6357.07553   55  138 6355.98801 6880.72636  8.26%   4.7 1655s
 13146012 5187840 6619.50227   49  140 6355.98801 6880.34337  8.25%   4.7 1660s
 13188360 5201959 6648.03784   52  119 6355.98801 6879.93053  8.24%   4.7 1665s
 13229639 5214609 6798.29344   43  153 6355.98801 6879.53949  8.24%   4.7 1670s
 13269994 5227649 6729.99173   52  132 6355.98801 6879.14240  8.23%   4.7 1675s
 13305705 5239190     cutoff   52      6355.98801 6878.80637  8.23%   4.7 1680s
 13347345 5252901 6368.49364   52  142 6355.98801 6878.42786  8.22%   4.7 1685s
 13390679 5266765 6452.82946   54  133 6355.98801 6878.01817  8.21%   4.7 1690s
 13431342 5279525     cutoff   58      6355.98801 6877.66517  8.21%   4.7 1695s
 13472093 5292199 6725.79003   46  152 6355.98801 6877.29117  8.20%   4.7 1700s
 13512619 5305609 6490.31939   53  116 6355.98801 6876.90518  8.20%   4.7 1705s
 13548880 5316782 6391.93653   53  142 6355.98801 6876.60574  8.19%   4.7 1710s
 13591476 5330786 6811.58904   47  140 6355.98801 6876.19785  8.18%   4.7 1715s
 13632411 5343680 6372.39971   50  159 6355.98801 6875.82257  8.18%   4.7 1720s
 13675057 5356612 6377.74823   56  130 6355.98801 6875.45325  8.17%   4.7 1725s
 13715722 5369560     cutoff   53      6355.98801 6875.08818  8.17%   4.7 1730s
 13751075 5381046 6748.20814   46  145 6355.98801 6874.77115  8.16%   4.7 1735s
 13791510 5393795 6490.38744   58  137 6355.98801 6874.39944  8.16%   4.7 1740s
 13835001 5407565 6379.92999   51  135 6355.98801 6874.00000  8.15%   4.7 1745s
 13874643 5420406 6705.30091   47  144 6355.98801 6873.64775  8.14%   4.7 1750s
 13916118 5433421     cutoff   52      6355.98801 6873.27702  8.14%   4.7 1755s
 13956419 5445973 6379.72541   55  137 6355.98801 6872.94895  8.13%   4.7 1760s
 13986135 5457069 6745.29695   42  164 6355.98801 6872.75548  8.13%   4.7 1765s
 14034240 5470237 6510.77841   50  151 6355.98801 6872.29811  8.12%   4.7 1770s
 14074992 5482321 6625.79878   47  139 6355.98801 6871.93257  8.12%   4.7 1775s
 14117528 5495575 6360.36832   52  143 6355.98801 6871.55977  8.11%   4.7 1780s
 14157465 5508251     cutoff   52      6355.98801 6871.21441  8.11%   4.7 1785s
 14193165 5518885 6429.20046   51  132 6355.98801 6870.90008  8.10%   4.7 1790s
 14235467 5532374 6471.09186   53  137 6355.98801 6870.52839  8.10%   4.7 1795s
 14275845 5545738 6500.93073   50  142 6355.98801 6870.16981  8.09%   4.7 1800s
 14316182 5558010 6359.48050   55  128 6355.98801 6869.84235  8.08%   4.7 1805s
 14359090 5571850 6400.92215   48  146 6355.98801 6869.46872  8.08%   4.7 1810s
 14400225 5585450 6802.92181   48  126 6355.98801 6869.10540  8.07%   4.7 1815s
 14435922 5596902 6770.55571   51  138 6355.98801 6868.78443  8.07%   4.7 1820s
 14476874 5610458 6385.98774   56  149 6355.98801 6868.42986  8.06%   4.7 1825s
 14520081 5624542 6499.58343   55  127 6355.98801 6868.06677  8.06%   4.7 1830s
 14559570 5636991 6570.98886   55  116 6355.98801 6867.73543  8.05%   4.7 1835s
 14599569 5649532 6835.75704   48  137 6355.98801 6867.37372  8.05%   4.7 1840s
 14638658 5661245 6411.38034   51  132 6355.98801 6867.05321  8.04%   4.7 1845s
 14680304 5675011 6373.77662   62  129 6355.98801 6866.70590  8.04%   4.7 1850s
 14721411 5688067 6820.09039   51  142 6355.98801 6866.35149  8.03%   4.7 1855s
 14761469 5700300 6858.98397   44  150 6355.98801 6866.02317  8.02%   4.7 1860s
 14805006 5713222 6360.34291   55  143 6355.98801 6865.66775  8.02%   4.7 1865s
 14845895 5725785 6671.70680   56  142 6355.98801 6865.33320  8.01%   4.7 1870s
 14881950 5736688 6766.19746   46  162 6355.98801 6865.04301  8.01%   4.7 1875s
 14922479 5749414 6859.21788   50  132 6355.98801 6864.70181  8.00%   4.7 1880s
 14965942 5762206 6676.15356   44  168 6355.98801 6864.34409  8.00%   4.7 1885s
 15006872 5774840     cutoff   59      6355.98801 6864.01221  7.99%   4.7 1890s
 15047150 5787401 6533.57878   49  139 6355.98801 6863.67282  7.99%   4.7 1895s
 15083522 5799059 6578.88822   50  137 6355.98801 6863.36924  7.98%   4.7 1900s
 15125721 5811219 6805.16134   52  152 6355.98801 6863.04889  7.98%   4.7 1905s
 15165690 5823548     cutoff   59      6355.98801 6862.72911  7.97%   4.7 1910s
 15206967 5836916     cutoff   49      6355.98801 6862.38763  7.97%   4.7 1915s
 15249890 5850561 6794.35835   45  130 6355.98801 6862.03665  7.96%   4.7 1920s
 15290536 5862546     cutoff   54      6355.98801 6861.71773  7.96%   4.7 1925s
 15327157 5873668 6438.90601   52  142 6355.98801 6861.43716  7.95%   4.7 1930s
 15368096 5885444 6759.96661   51  127 6355.98801 6861.11052  7.95%   4.7 1935s
 15409632 5897682 6409.75183   53  119 6355.98801 6860.77976  7.94%   4.7 1940s
 15450758 5910310 6645.49020   51  134 6355.98801 6860.45786  7.94%   4.7 1945s
 15492225 5922513 6376.79035   56  135 6355.98801 6860.13311  7.93%   4.7 1950s
 15533392 5935232 6453.92192   61  118 6355.98801 6859.81473  7.93%   4.7 1955s
 15569416 5945584     cutoff   55      6355.98801 6859.54390  7.92%   4.7 1960s
 15608735 5957984 6626.08494   54  127 6355.98801 6859.23049  7.92%   4.7 1965s
 15651270 5971655 6539.91925   51  134 6355.98801 6858.88588  7.91%   4.7 1970s
 15692167 5984389 6837.82738   50  134 6355.98801 6858.55296  7.91%   4.7 1975s
 15734601 5997384 6377.61708   55  111 6355.98801 6858.23544  7.90%   4.7 1980s
 15770570 6008471     cutoff   55      6355.98801 6857.93969  7.90%   4.7 1985s
 15811158 6020876 6375.23485   61  133 6355.98801 6857.62845  7.89%   4.7 1990s
 15852286 6034006 6412.28943   60  121 6355.98801 6857.30005  7.89%   4.7 1995s
 15893897 6046710     cutoff   55      6355.98801 6856.98392  7.88%   4.7 2000s
 15937460 6060449 6382.87557   54  132 6355.98801 6856.64372  7.88%   4.7 2005s
 15978607 6073155     cutoff   49      6355.98801 6856.31637  7.87%   4.7 2010s
 16011860 6082365 6706.12480   47  149 6355.98801 6856.08677  7.87%   4.7 2015s
 16054500 6094542     cutoff   57      6355.98801 6855.78211  7.86%   4.7 2020s
 16097277 6107936 6674.46981   53  155 6355.98801 6855.43159  7.86%   4.7 2025s
 16138454 6121127     cutoff   52      6355.98801 6855.10881  7.85%   4.7 2030s
 16178459 6133260 6365.60661   58  112 6355.98801 6854.80853  7.85%   4.7 2035s
 16219470 6145484 6768.65977   47  149 6355.98801 6854.50181  7.84%   4.7 2040s
 16255034 6155532 6393.13787   55  133 6355.98801 6854.23605  7.84%   4.7 2045s
 16297689 6168959     cutoff   50      6355.98801 6853.91660  7.83%   4.7 2050s
 16338647 6181382 6715.50591   53  123 6355.98801 6853.60462  7.83%   4.7 2055s
 16381563 6194207 6396.86592   58  132 6355.98801 6853.29946  7.82%   4.7 2060s
 16421996 6206607     cutoff   52      6355.98801 6852.99676  7.82%   4.7 2065s
 16462783 6218866 6708.29880   45  130 6355.98801 6852.69519  7.81%   4.7 2070s
 16499304 6229454 6551.20504   54  141 6355.98801 6852.42458  7.81%   4.7 2075s
 16541659 6241947 6382.89044   54  130 6355.98801 6852.11220  7.81%   4.7 2080s
 16582576 6254144 6458.86667   56  129 6355.98801 6851.82195  7.80%   4.7 2085s
 16625061 6267793     cutoff   59      6355.98801 6851.49911  7.80%   4.7 2090s
 16666036 6280501 6427.72484   58  131 6355.98801 6851.19764  7.79%   4.7 2095s
 16696915 6294349 6497.56840   48  156 6355.98801 6850.97118  7.79%   4.7 2101s
 16743984 6304339 6700.37997   54  139 6355.98801 6850.64531  7.78%   4.7 2105s
 16784964 6317282 6387.56866   49  158 6355.98801 6850.34551  7.78%   4.7 2110s
 16826444 6328877 6683.81320   51  137 6355.98801 6850.05659  7.77%   4.7 2115s
 16869986 6341763 6686.37595   49  143 6355.98801 6849.73653  7.77%   4.7 2120s
 16909653 6354040 6435.82813   49  153 6355.98801 6849.44406  7.76%   4.7 2125s
 16945877 6364572 6839.90200   50  143 6355.98801 6849.18665  7.76%   4.7 2130s
 16989023 6377969 6633.02114   51  143 6355.98801 6848.87085  7.75%   4.7 2135s
 17031639 6389807 6457.35889   51  145 6355.98801 6848.57299  7.75%   4.7 2140s
 17072614 6402102     cutoff   50      6355.98801 6848.27867  7.75%   4.7 2145s
 17113710 6414091 6400.16221   56  139 6355.98801 6847.98097  7.74%   4.7 2150s
 17156275 6426616     cutoff   63      6355.98801 6847.68582  7.74%   4.7 2155s
 17192301 6437380 6603.44676   46  166 6355.98801 6847.44168  7.73%   4.7 2160s
 17235018 6450312 6493.38899   51  121 6355.98801 6847.12579  7.73%   4.7 2165s
 17273897 6461706 6375.05809   49  142 6355.98801 6846.86931  7.72%   4.7 2170s
 17316733 6474081 6416.21539   53  154 6355.98801 6846.57146  7.72%   4.7 2175s
 17358762 6487421 6441.27734   48  139 6355.98801 6846.27062  7.71%   4.7 2180s
 17399999 6498661 6775.84804   48  141 6355.98801 6845.97884  7.71%   4.7 2185s
 17438344 6510762     cutoff   55      6355.98801 6845.70372  7.70%   4.7 2190s
 17479600 6522840 6384.79414   55  156 6355.98801 6845.42415  7.70%   4.7 2195s
 17521678 6535346     cutoff   53      6355.98801 6845.12469  7.70%   4.7 2200s
 17562499 6547611     cutoff   60      6355.98801 6844.84317  7.69%   4.7 2205s
 17605407 6560108 6424.95924   48  138 6355.98801 6844.55678  7.69%   4.7 2210s
 17642026 6570761     cutoff   58      6355.98801 6844.31169  7.68%   4.7 2215s
 17683118 6582332 6447.58528   53  131 6355.98801 6844.04113  7.68%   4.7 2220s
 17723327 6594350 6699.56424   45  142 6355.98801 6843.76698  7.67%   4.7 2225s
 17764878 6607259 6728.99479   55  116 6355.98801 6843.47264  7.67%   4.7 2230s
 17805161 6619567 6519.71636   44  151 6355.98801 6843.20085  7.67%   4.7 2235s
 17845374 6631941 6387.05305   56  129 6355.98801 6842.92751  7.66%   4.7 2240s
 17884608 6643009 6406.84775   56  121 6355.98801 6842.65394  7.66%   4.7 2245s
 17925534 6654870 6453.71902   53  148 6355.98801 6842.37862  7.65%   4.7 2250s
 17966760 6667096 6411.26696   47  162 6355.98801 6842.10300  7.65%   4.7 2255s
 18009768 6679979 6591.63521   49  163 6355.98801 6841.80689  7.64%   4.7 2260s
 18051153 6692040 6725.15325   53  147 6355.98801 6841.52806  7.64%   4.7 2265s
 18088489 6703226 6611.85786   51  130 6355.98801 6841.27530  7.64%   4.7 2270s
 18130543 6715473 6364.83765   56  141 6355.98801 6840.99722  7.63%   4.7 2275s
 18171247 6726990 6362.31318   54  140 6355.98801 6840.73825  7.63%   4.7 2280s
 18212262 6737920 6527.36563   54  137 6355.98801 6840.47886  7.62%   4.7 2285s
 18252682 6750219 6560.46629   51  135 6355.98801 6840.20918  7.62%   4.7 2290s
 18293716 6761438 6705.93965   49  158 6355.98801 6839.93133  7.61%   4.7 2295s
 18331867 6772228     cutoff   55      6355.98801 6839.68109  7.61%   4.7 2300s
 18372627 6783450 6798.17668   50  144 6355.98801 6839.41665  7.61%   4.7 2305s
 18412819 6795334 6617.91637   45  162 6355.98801 6839.15810  7.60%   4.7 2310s
 18456026 6807148 6705.28563   52  128 6355.98801 6838.89919  7.60%   4.7 2315s
 18497052 6818883 6610.16574   51  141 6355.98801 6838.64038  7.59%   4.7 2320s
 18538379 6830743 6414.10183   52  141 6355.98801 6838.36254  7.59%   4.7 2325s
 18574812 6841684 6581.67957   52  154 6355.98801 6838.11441  7.59%   4.7 2330s
 18617562 6854114 6408.22095   52  146 6355.98801 6837.81633  7.58%   4.7 2335s
 18658927 6865969 6776.25526   45  155 6355.98801 6837.55823  7.58%   4.7 2340s
 18701456 6878497 6507.57355   47  157 6355.98801 6837.26587  7.57%   4.7 2345s
 18742451 6890491 6729.08107   51  147 6355.98801 6836.99440  7.57%   4.7 2350s
 18782902 6901685 6433.44333   50  142 6355.98801 6836.73425  7.56%   4.7 2355s
 18821491 6912209     cutoff   51      6355.98801 6836.48663  7.56%   4.7 2360s
 18862236 6923441 6507.88916   52  146 6355.98801 6836.23474  7.56%   4.7 2365s
 18902687 6934313 6387.98664   54  132 6355.98801 6835.98993  7.55%   4.7 2370s
 18945337 6947217     cutoff   54      6355.98801 6835.70673  7.55%   4.7 2375s
 18986878 6959068 6426.81900   56  119 6355.98801 6835.44553  7.54%   4.7 2380s
 19029280 6970083 6485.90587   54  120 6355.98801 6835.17682  7.54%   4.7 2385s
 19066162 6981077 6783.59562   48  147 6355.98801 6834.93367  7.54%   4.7 2390s
 19107879 6993279 6414.02921   52  132 6355.98801 6834.66985  7.53%   4.7 2395s
 19149154 7004304     cutoff   54      6355.98801 6834.40617  7.53%   4.7 2400s
 19191810 7016052 6386.31174   57  125 6355.98801 6834.14608  7.52%   4.7 2405s
 19230489 7026745 6582.89103   51  143 6355.98801 6833.90409  7.52%   4.7 2410s
 19266699 7036617     cutoff   55      6355.98801 6833.67583  7.52%   4.7 2415s
 19310322 7049017 6512.06929   56  126 6355.98801 6833.38021  7.51%   4.7 2420s
 19352571 7061260 6570.91438   50  116 6355.98801 6833.10865  7.51%   4.7 2425s
 19391383 7072491 6556.76408   56  136 6355.98801 6832.85951  7.50%   4.7 2430s
 19435068 7084989 6416.34526   48  155 6355.98801 6832.57304  7.50%   4.7 2435s
 19471798 7095430 6472.69980   53  143 6355.98801 6832.33953  7.49%   4.7 2440s
 19512052 7106886 6690.02232   47  167 6355.98801 6832.08849  7.49%   4.7 2445s
 19555063 7119065 6371.81489   49  163 6355.98801 6831.81933  7.49%   4.7 2450s
 19595402 7130998 6727.95528   46  144 6355.98801 6831.56326  7.48%   4.7 2455s
 19636165 7142238 6461.14786   49  151 6355.98801 6831.31845  7.48%   4.7 2460s
 19677182 7153970 6709.59287   48  159 6355.98801 6831.06835  7.47%   4.7 2465s
 19714878 7164401 6830.69250   46  143 6355.98801 6830.83394  7.47%   4.7 2470s
 19756457 7175824 6441.33628   60  137 6355.98801 6830.57857  7.47%   4.7 2475s
 19797510 7187210 6769.36621   53  146 6355.98801 6830.33230  7.46%   4.7 2480s
 19838291 7198812 6701.44400   55  118 6355.98801 6830.08448  7.46%   4.7 2485s
 19880883 7210896 6359.89535   52  147 6355.98801 6829.81464  7.45%   4.7 2490s
 19923502 7223301 6483.84777   55  126 6355.98801 6829.54683  7.45%   4.7 2495s
 19958109 7233108 6390.11483   59  122 6355.98801 6829.33532  7.45%   4.7 2500s
 20000758 7245042     cutoff   53      6355.98801 6829.07549  7.44%   4.7 2505s
 20042869 7256741 6377.97717   58  137 6355.98801 6828.81202  7.44%   4.7 2510s
 20083713 7267941 6719.98375   49  148 6355.98801 6828.57181  7.44%   4.7 2515s
 20126695 7279907 6579.34001   46  158 6355.98801 6828.31835  7.43%   4.7 2520s
 20163107 7290290 6460.13448   49  151 6355.98801 6828.09123  7.43%   4.7 2525s
 20203242 7301074 6745.61189   46  148 6355.98801 6827.85263  7.42%   4.7 2530s
 20246621 7313232     cutoff   53      6355.98801 6827.58985  7.42%   4.7 2535s
 20286808 7324662 6756.87487   53  133 6355.98801 6827.35405  7.42%   4.7 2540s
 20329339 7336705 6615.41508   50  139 6355.98801 6827.09445  7.41%   4.7 2545s
 20365768 7347622 6661.59155   51  136 6355.98801 6826.88681  7.41%   4.7 2550s
 20407828 7357856 6419.22493   51  142 6355.98801 6826.62261  7.40%   4.7 2555s
 20448742 7369521 6770.56327   48  157 6355.98801 6826.37493  7.40%   4.7 2560s
 20491713 7381516 6772.37490   50  153 6355.98801 6826.12025  7.40%   4.7 2565s
 20532516 7393358 6421.29675   52  134 6355.98801 6825.87511  7.39%   4.7 2570s
 20575813 7406012 6488.61320   51  136 6355.98801 6825.59450  7.39%   4.7 2575s
 20612507 7415929 6400.20041   52  125 6355.98801 6825.37729  7.38%   4.7 2580s
 20653159 7427450     cutoff   53      6355.98801 6825.13347  7.38%   4.7 2585s
 20695930 7439212 6676.86639   50  153 6355.98801 6824.87505  7.38%   4.7 2590s
 20739018 7451081 6408.14611   52  139 6355.98801 6824.61436  7.37%   4.7 2595s
 20779784 7463277     cutoff   53      6355.98801 6824.36293  7.37%   4.7 2600s
 20822184 7474935 6560.97372   52  156 6355.98801 6824.12191  7.37%   4.7 2605s
 20858691 7485033 6673.50268   56  136 6355.98801 6823.91274  7.36%   4.7 2610s
 20899201 7496145 6480.56156   50  164 6355.98801 6823.67949  7.36%   4.7 2615s
 20942452 7507380 6368.79722   53  128 6355.98801 6823.42352  7.35%   4.7 2620s
 20983730 7518969     cutoff   56      6355.98801 6823.18420  7.35%   4.7 2625s
 21024497 7530275 6476.77631   55  141 6355.98801 6822.93909  7.35%   4.7 2630s
 21062696 7540813 6600.80831   56  124 6355.98801 6822.72113  7.34%   4.7 2635s
 21103879 7551802     cutoff   47      6355.98801 6822.47784  7.34%   4.7 2640s
 21144276 7562613 6413.82657   53  139 6355.98801 6822.25879  7.34%   4.7 2645s
 21184431 7573722 6370.25817   52  150 6355.98801 6822.02740  7.33%   4.7 2650s
 21228198 7585481 6686.87418   48  134 6355.98801 6821.77467  7.33%   4.7 2655s
 21271147 7596587 6416.00329   48  150 6355.98801 6821.53244  7.32%   4.7 2660s
 21307084 7606673 6548.46684   51  151 6355.98801 6821.31443  7.32%   4.7 2665s
 21347464 7617774 6663.43958   49  139 6355.98801 6821.08120  7.32%   4.7 2670s
 21388502 7628423 6743.63469   50  132 6355.98801 6820.84990  7.31%   4.7 2675s
 21431483 7640555     cutoff   51      6355.98801 6820.59365  7.31%   4.7 2680s
 21472522 7651813 6374.32023   61  107 6355.98801 6820.36040  7.31%   4.7 2685s
 21515239 7663434 6469.04410   57  117 6355.98801 6820.11447  7.30%   4.7 2690s
 21550846 7673469     cutoff   50      6355.98801 6819.90989  7.30%   4.7 2695s
 21592341 7684885 6369.25713   50  149 6355.98801 6819.67875  7.30%   4.7 2700s
 21634373 7696034     cutoff   53      6355.98801 6819.44523  7.29%   4.7 2705s
 21675148 7707176 6478.47796   52  148 6355.98801 6819.21097  7.29%   4.7 2710s
 21716918 7718219 6420.92151   50  152 6355.98801 6818.98844  7.28%   4.7 2715s
 21760243 7730677 6435.48111   56  150 6355.98801 6818.73852  7.28%   4.7 2720s
 21795314 7740533 6482.30844   58  126 6355.98801 6818.53886  7.28%   4.7 2725s
 21837862 7751979 6576.76353   52  147 6355.98801 6818.31360  7.27%   4.7 2730s
 21872201 7761253 6391.58516   58  117 6355.98801 6818.10843  7.27%   4.7 2735s
 21912276 7772430 6660.56820   47  117 6355.98801 6817.88854  7.27%   4.7 2740s
 21953627 7783250 6535.02107   54  150 6355.98801 6817.65646  7.26%   4.7 2745s
 21996623 7794624 6746.38337   49  146 6355.98801 6817.41355  7.26%   4.7 2750s
 22031088 7803940 6358.56451   51  131 6355.98801 6817.24178  7.26%   4.7 2755s
 22074538 7815758 6752.31404   50  152 6355.98801 6816.99559  7.25%   4.7 2760s
 22114595 7826236 6718.42388   40  138 6355.98801 6816.77473  7.25%   4.7 2765s
 22156056 7837862 6375.52351   56  122 6355.98801 6816.53100  7.25%   4.7 2770s
 22198659 7848886 6815.72906   51  132 6355.98801 6816.30027  7.24%   4.7 2775s
 22239054 7859642     cutoff   61      6355.98801 6816.08396  7.24%   4.7 2780s
 22277851 7870081 6657.92375   52  139 6355.98801 6815.86129  7.24%   4.7 2785s
 22319391 7881113 6507.69426   54  133 6355.98801 6815.63218  7.23%   4.7 2790s
